Name,Price,Store Name,Product Link,Main Img Link,Date,Season,Category
"Brackish Bittersweet Candle Ring | 9"" | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/brackish-bittersweet-candle-ring-4-5-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/BR75704.jpg,2026/7/9,fall,artificial plants
"Brackish Bittersweet Spray | 36"" | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/brackish-bittersweet-spray-36-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/BR75685.jpg,2026/7/9,fall,artificial plants
"Bramble Bower Wreath | 24""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bramble-bower-wreath-24-not-currently-in-stock-new-for-spring-2025,https://www.lancasterandvintage.com/cdn/shop/files/YL4132_6c286c5e-33f0-4196-82c2-613668b9f522.jpg,2026/7/9,fall,artificial plants
"Breckenberry Bush | 10.5""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/breckenberry-bush-10-5-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/FG41253.jpg,2026/7/9,fall,artificial plants
"Breckenberry Candle Ring | 10""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/breckenberry-candle-ring-4-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/FG41212.jpg,2026/7/9,fall,artificial plants
"Breckenberry Candle Ring | 12""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/breckenberry-candle-ring-6-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/FG41232_502b2b8e-35b1-47d2-8524-0ade7c6d96f2.jpg,2026/7/9,fall,artificial plants
"Breckenberry Half Sphere | 9""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/breckenberry-half-sphere-9-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/FG41273.jpg,2026/7/9,fall,artificial plants
"Briery Bittersweet Bush | 17"" | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/briery-bittersweet-bush-17-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/TE6032.jpg,2026/7/9,fall,artificial plants
"Briery Bittersweet Hanging | 27""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/briery-bittersweet-hanging-27-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/TE6030_29afbc6a-e95b-4f42-8848-dc2c0cd4bf8a.jpg,2026/7/9,fall,artificial plants
"Briery Bittersweet Spray | 32"" | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/briery-bittersweet-spray-32-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/TE60312_1677d99c-29bb-45f5-be46-4664805f25c4.jpg,2026/7/9,fall,artificial plants
